grid,velocity,T,D,X_h2,X_h,X_ch4,X_ch3,X_ch2,X_ch,X_ch2o,X_hco,X_co2,X_co,X_o2,X_o,X_oh,X_ho2,X_h2o2,X_h2o,X_c2h,X_hcco,X_c2h2,X_c2h3,X_c2h4,X_c2h5,X_c2h6,X_ch2oh,X_ch3o,X_hccoh,X_h2ccch,X_c3h2,X_ch2(s),X_ch2co,X_c2o,X_hcoh,X_ch3oh,X_ch2hco,X_c3h6,X_ac3h5,X_pc3h5,X_sc3h5,X_ch2chcho,X_pc3h4,X_ac3h4,X_ch3co,X_ch2chco,X_ch3chco,X_ch3hco,X_chocho,X_ic3h7,X_nc3h7,X_c2h5oh,X_c2h4oh,X_ch3choh,X_ch3ch2o,X_ch2chch2o,X_hcooh,X_c3h8,X_hoc2h4o2,X_n2
0.0172093885,1.56238336,738.537482,0.480720475,0.0153900677,1.24625149e-05,0.000677975137,9.39149006e-05,4.06514739e-09,2.73176934e-14,0.000955268309,1.04479581e-07,0.00250754088,0.0131033062,0.183146607,3.98936839e-07,3.84797986e-06,0.000307515283,8.56436999e-05,0.0401902886,5.77648481e-13,4.98592533e-08,0.000209889823,9.44468776e-09,0.00129390017,4.01813006e-06,0.00029984979,4.58440385e-09,1.79395907e-05,2.0618263e-07,8.85704401e-08,1.22507138e-09,1.9105285e-10,0.000117410833,1.62140653e-12,1.32290803e-12,0.000100491244,5.5011876e-06,2.68517683e-05,1.81763385e-07,2.83496765e-11,3.96260047e-09,2.32129847e-06,3.11770356e-07,4.15662368e-06,8.91558348e-08,5.90562231e-08,1.1316166e-06,0.00183707369,1.30663531e-11,2.33957552e-07,4.89617442e-09,0.0620430458,4.21061482e-06,1.4215443e-07,2.82185333e-06,1.21991641e-09,8.71645719e-05,1.23001312e-05,4.71755105e-05,0.677406412
0.0172110722,1.57777452,745.370821,0.476031056,0.0154939239,1.34149943e-05,0.000692857896,9.89034808e-05,5.05810116e-09,4.27246438e-14,0.000981507131,1.19841347e-07,0.00259013286,0.0134448989,0.182475421,4.35846923e-07,4.25799975e-06,0.000314976088,8.72458751e-05,0.0410202767,7.40816905e-13,5.8781995e-08,0.000215989908,1.07849478e-08,0.00132955269,4.34567569e-06,0.000308806984,5.13353221e-09,1.81100981e-05,2.1403542e-07,9.51999887e-08,1.39641734e-09,2.24013558e-10,0.000121802916,2.12969957e-12,1.54921395e-12,0.000103447423,6.03248181e-06,2.78378585e-05,1.95855321e-07,3.39837552e-11,4.55375011e-09,2.41209574e-06,3.2380347e-07,4.3163585e-06,9.31099881e-08,6.0567075e-08,1.17815661e-06,0.00190069945,1.36071178e-11,2.51422915e-07,5.64197593e-09,0.0617151666,4.97151567e-06,1.53818353e-07,2.88126288e-06,1.24590568e-09,9.0336503e-05,1.27738765e-05,4.65562002e-05,0.676862929
0.0172127559,1.5934376,752.316397,0.471351795,0.0155978537,1.44335732e-05,0.000707932301,0.0001041388,6.29768859e-09,5.98197633e-14,0.00100809914,1.37429406e-07,0.00267497812,0.0137935103,0.181793284,4.76179369e-07,4.71488448e-06,0.000322577076,8.88575016e-05,0.0418616927,9.34312514e-13,6.92030214e-08,0.000222233535,1.2336028e-08,0.00136599613,4.69391725e-06,0.000317900517,5.75002877e-09,1.82587277e-05,2.22155783e-07,1.02357103e-07,1.59232281e-09,2.6282377e-10,0.000126336305,2.77083701e-12,1.79198966e-12,0.000106460572,6.60887026e-06,2.88537911e-05,2.11054501e-07,4.07317949e-11,5.22687965e-09,2.50578959e-06,3.36239841e-07,4.48133202e-06,9.72226536e-08,6.20190002e-08,1.22635855e-06,0.00196589387,1.41288129e-11,2.70010656e-07,6.49542738e-09,0.061377366,5.83014662e-06,1.66443051e-07,2.94371613e-06,1.27295005e-09,9.35975467e-05,1.32577812e-05,4.56562002e-05,0.676315637
0.0172144397,1.60937329,759.374024,0.466684564,0.015701844,1.55223906e-05,0.000723194125,0.00010963011,7.84381315e-09,9.67113732e-14,0.00103502304,1.57554673e-07,0.00276211471,0.0141492029,0.181100174,5.20258026e-07,5.22426448e-06,0.000330319489,9.04776641e-05,0.0427144977,1.2041242e-12,8.13508882e-08,0.000228622652,1.41341342e-08,0.00140323775,5.06349983e-06,0.000327123186,6.4424628e-09,1.83847599e-05,2.30551787e-07,1.10084576e-07,1.81643645e-09,3.08567124e-10,0.000131014409,3.64231168e-12,2.11009395e-12,0.000109530041,7.23340433e-06,2.99000521e-05,2.27445483e-07,4.89011106e-11,5.99202272e-09,2.60243596e-06,3.49090058e-07,4.6516647e-06,1.01501113e-07,6.33989823e-08,1.27626716e-06,0.00203265191,1.47153308e-11,2.89771332e-07,7.4699011e-09,0.0610294964,6.78506148e-06,1.8010807e-07,3.00948526e-06,1.30120488e-09,9.69482901e-05,1.37512915e-05,4.44614368e-05,0.675764675
0.0172161234,1.6255822,766.543468,0.462031186,0.0158058817,1.66858095e-05,0.000738638782,0.000115386627,9.76899347e-09,1.35125495e-13,0.00106225542,1.80563526e-07,0.00285158063,0.0145120374,0.180396069,5.68437006e-07,5.79224651e-06,0.000338204212,9.21053851e-05,0.0435786471,1.51655139e-12,9.54834444e-08,0.000235159208,1.62212579e-08,0.00144128336,5.45503392e-06,0.000336467081,7.22011387e-09,1.84876003e-05,2.39231605e-07,1.18428343e-07,2.07273408e-09,3.624496e-10,0.000135840699,4.73564942e-12,2.44299716e-12,0.000112655046,7.90925708e-06,3.09771069e-05,2.45118526e-07,5.86800934e-11,6.85995481e-09,2.70209063e-06,3.6236477e-07,4.8274778e-06,1.059526e-07,6.46929082e-08,1.32792775e-06,0.0021009649,1.52698294e-11,3.10755145e-07,8.57958357e-09,0.0606714179,7.82973393e-06,1.94895589e-07,3.07878943e-06,1.3306693e-09,0.000100389163,1.42537712e-05,4.29642596e-05,0.675210187
0.0172169652,1.63378967,770.17021,0.459710136,0.0158579141,1.72972813e-05,0.000746428086,0.000118368004,1.09070024e-08,1.78075227e-13,0.00107597823,1.93295375e-07,0.00289720392,0.0146961633,0.180039872,5.94212902e-07,6.10070597e-06,0.000342200282,9.29217091e-05,0.0440149751,1.7314109e-12,1.03404604e-07,0.000238483679,1.73918192e-08,0.0014606101,5.65926855e-06,0.000341181428,7.64482662e-09,1.85301346e-05,2.43681541e-07,1.22850564e-07,2.214783e-09,3.92966125e-10,0.000138310908,5.4388566e-12,2.66474512e-12,0.000114238104,8.26771031e-06,3.15273822e-05,2.54473289e-07,6.43543747e-11,7.33705823e-09,2.75307058e-06,3.69165962e-07,4.9174915e-06,1.08246211e-07,6.53020256e-08,1.35443432e-06,0.0021357017,1.55973015e-11,3.21725616e-07,9.19100554e-09,0.0604884888,8.3810686e-06,2.02743465e-07,3.11482777e-06,1.34595025e-09,0.0001021436,1.45081155e-05,4.21022214e-05,0.674931668
0.0172178071,1.64206604,773.824975,0.457393097,0.0159099535,1.79291734e-05,0.000754261508,0.000121419527,1.21752516e-08,2.18503744e-13,0.00108976899,2.06903819e-07,0.0029434291,0.0148821097,0.179680901,6.2116775e-07,6.42637513e-06,0.000346232307,9.37395397e-05,0.0444541366,1.95601685e-12,1.11937576e-07,0.000241846041,1.8654452e-08,0.00148014064,5.86925544e-06,0.00034592305,8.09496516e-09,1.85666636e-05,2.48206409e-07,1.2744767e-07,2.3667642e-09,4.26079375e-10,0.000140819881,6.21943616e-12,2.88483235e-12,0.000115834808,8.64037403e-06,3.20855979e-05,2.64188891e-07,7.05566678e-11,7.84467994e-09,2.80483212e-06,3.76078556e-07,5.00893591e-06,1.10586131e-07,6.58836947e-08,1.38140121e-06,0.00217082608,1.59084289e-11,3.33024167e-07,9.84244673e-09,0.0603029306,8.9495963e-06,2.10905152e-07,3.15180092e-06,1.36156413e-09,0.000103920879,1.47644474e-05,4.11648602e-05,0.674652326
0.017218649,1.65041136,777.507722,0.455080285,0.015961998,1.85820994e-05,0.000762138364,0.000124542321,1.35878155e-08,2.54443883e-13,0.00110362416,2.21445224e-07,0.00299026097,0.0150698836,0.179319153,6.49356044e-07,6.77012742e-06,0.000350300256,9.45587347e-05,0.0448961243,2.1894418e-12,1.21124657e-07,0.00024524654,2.00166713e-08,0.0014998751,6.08506175e-06,0.000350690743,8.57198441e-09,1.85971514e-05,2.52807347e-07,1.32226542e-07,2.52936927e-09,4.6201002e-10,0.000143368078,7.08597509e-12,3.10004742e-12,0.000117445019,9.02768209e-06,3.2651806e-05,2.74278576e-07,7.73333494e-11,8.38447299e-09,2.85738247e-06,3.8310399e-07,5.10182681e-06,1.12973126e-07,6.64359104e-08,1.4088344e-06,0.00220633585,1.61968854e-11,3.44656964e-07,1.05359554e-08,0.0601147278,9.53257274e-06,2.1938988e-07,3.18970529e-06,1.37751553e-09,0.000105721004,1.50226619e-05,4.01538688e-05,0.674372182
0.0172194908,1.65882566,781.218405,0.452771915,0.016014046,1.92566889e-05,0.000770057948,0.000127737497,1.51601231e-08,3.18288496e-13,0.00111754002,2.36978836e-07,0.00303770433,0.0152594921,0.178954627,6.78834849e-07,7.13284772e-06,0.000354404062,9.53791473e-05,0.0453409305,2.47848404e-12,1.31010651e-07,0.000248685423,2.14866172e-08,0.00151981342,6.3067525e-06,0.000355483255,9.07745485e-09,1.86215718e-05,2.57485578e-07,1.37194381e-07,2.70340124e-09,5.01023206e-10,0.000145955966,8.10254699e-12,3.36124115e-12,0.000119068586,9.43007481e-06,3.32260568e-05,2.84756085e-07,8.4796923e-11,8.95822011e-09,2.91072891e-06,3.90243782e-07,5.19618009e-06,1.15407991e-07,6.69566938e-08,1.43674e-06,0.00224222852,1.65208393e-11,3.56630142e-07,1.12736837e-08,0.0599238655,1.01268031e-05,2.28207053e-07,3.22853026e-06,1.39386968e-09,0.000107543967,1.5282648e-05,3.90716378e-05,0.674091255
0.0172203327,1.66730898,784.956975,0.450468196,0.0160660956,1.99535875e-05,0.000778019525,0.000131006155,1.69088563e-08,3.86389002e-13,0.00113151274,2.53566645e-07,0.00308576398,0.0154509419,0.178587319,7.09663711e-07,7.51542678e-06,0.000358543613,9.62006256e-05,0.0457885469,2.79372965e-12,1.41642814e-07,0.000252162939,2.30729284e-08,0.00153995531,6.53439037e-06,0.000360299283,9.61290943e-09,1.86399081e-05,2.62242253e-07,1.42358549e-07,2.88961652e-09,5.43344193e-10,0.000148584016,9.24972942e-12,3.63376343e-12,0.00012070535,9.84799841e-06,3.38083981e-05,2.95635494e-07,9.29697881e-11,9.56767241e-09,2.96487865e-06,3.97499372e-07,5.29201161e-06,1.17891382e-07,6.74439365e-08,1.46512404e-06,0.00227850131,1.68408671e-11,3.68949632e-07,1.2057718e-08,0.0597303295,1.07286428e-05,2.37365795e-07,3.26825752e-06,1.41059813e-09,0.000109389744,1.55442887e-05,3.79212849e-05,0.673809567
0.0172211746,1.67586136,788.723383,0.448169336,0.0161181453,2.06734574e-05,0.000786022338,0.000134349375,1.88522231e-08,4.76847431e-13,0.00114553833,2.71273607e-07,0.0031344447,0.0156442398,0.178217228,7.41904946e-07,7.91875551e-06,0.000362718757,9.70230131e-05,0.0462389649,3.15757029e-12,1.53071115e-07,0.000255679335,2.47849303e-08,0.00156030029,6.76803589e-06,0.000365137479,1.01799897e-08,1.86521533e-05,2.67078602e-07,1.47726735e-07,3.08888465e-09,5.89254602e-10,0.000151252704,1.05646265e-11,3.93782205e-12,0.000122355139,1.02819049e-05,3.43988755e-05,3.06931387e-07,1.01937256e-10,1.02147058e-08,3.01983899e-06,4.04872275e-07,5.38933735e-06,1.20423965e-07,6.78955636e-08,1.49399267e-06,0.00231515118,1.71762063e-11,3.8162129e-07,1.28902264e-08,0.0595341064,1.13340112e-05,2.46874894e-07,3.30886085e-06,1.42772986e-09,0.000111258297,1.58074609e-05,3.67066722e-05,0.67352714
0.0172220164,1.68448279,792.517574,0.445875537,0.0161701931,2.1416978e-05,0.000794065602,0.000137768221,2.10099272e-08,5.70705162e-13,0.00115961268,2.90167543e-07,0.00318375125,0.0158393923,0.177844349,7.75623638e-07,8.34371845e-06,0.000366929297,9.7846148e-05,0.0466921756,3.54779435e-12,1.65348232e-07,0.000259234859,2.66325614e-08,0.00158084762,7.00774734e-06,0.000369996444,1.0780336e-08,1.86583104e-05,2.71995832e-07,1.53306855e-07,3.30208043e-09,6.39018307e-10,0.000153962511,1.20388797e-11,4.24571531e-12,0.00012401777,1.07322513e-05,3.49975321e-05,3.18658752e-07,1.11738948e-10,1.09012109e-08,3.07561719e-06,4.12363976e-07,5.48817329e-06,1.23006293e-07,6.83094316e-08,1.52335203e-06,0.00235217474,1.74943406e-11,3.94650773e-07,1.37733387e-08,0.0593351832,1.19384176e-05,2.56742569e-07,3.35030566e-06,1.44524336e-09,0.000113149573,1.60720355e-05,3.54324085e-05,0.673243995
0.0172228583,1.69317331,796.339493,0.443587001,0.0162222373,2.21848461e-05,0.000802148508,0.00014126374,2.34034079e-08,6.96320575e-13,0.00117373153,3.10319309e-07,0.00323368841,0.0160364057,0.177468681,8.10887889e-07,8.79118733e-06,0.000371174988,9.86698634e-05,0.0471481693,4.00118676e-12,1.78529791e-07,0.000262829758,2.86265323e-08,0.0016015963,7.25358085e-06,0.00037487473,1.14157026e-08,1.86583926e-05,2.76995243e-07,1.59107178e-07,3.53021203e-09,6.9295883e-10,0.000156713922,1.37300966e-11,4.59372872e-12,0.00012569305,1.11994999e-05,3.56044085e-05,3.30833114e-07,1.22490184e-10,1.16292167e-08,3.13222062e-06,4.19976047e-07,5.58853556e-06,1.25638927e-07,6.86834609e-08,1.55320835e-06,0.00238956833,1.78350269e-11,4.08043643e-07,1.47092599e-08,0.0591335479,1.25370016e-05,2.66976469e-07,3.39254904e-06,1.46318597e-09,0.000115063506,1.6337877e-05,3.41038377e-05,0.672960153
0.0172237002,1.70193291,800.18908,0.441303924,0.0162742762,2.29777763e-05,0.000810270219,0.000144836958,2.60557908e-08,8.43393757e-13,0.0011878905,3.31802663e-07,0.00328426091,0.0162352863,0.177090221,8.47768803e-07,9.26201401e-06,0.000375455537,9.94939872e-05,0.0476069363,4.50703253e-12,1.92674345e-07,0.000266464281,3.0778236e-08,0.00162254504,7.50559033e-06,0.00037977084,1.20878311e-08,1.86524228e-05,2.82078108e-07,1.65136208e-07,3.77429431e-09,7.51382012e-10,0.000159507429,1.56468962e-11,4.96632212e-12,0.000127380771,1.16841167e-05,3.62195424e-05,3.43470418e-07,1.34255671e-10,1.24007608e-08,3.18965661e-06,4.27710025e-07,5.69044026e-06,1.28322297e-07,6.9015516e-08,1.58356786e-06,0.00242732797,1.81799108e-11,4.21805214e-07,1.5700128e-08,0.0589291891,1.3124587e-05,2.77583474e-07,3.43553956e-06,1.48154954e-09,0.00011700001,1.66048438e-05,3.27270085e-05,0.672675639
0.017224542,1.71076159,804.066273,0.439026499,0.0163263079,2.37965021e-05,0.000818429871,0.000148488882,2.89920909e-08,1.02543204e-12,0.00120208507,3.54694385e-07,0.00333547349,0.0164360401,0.176708967,8.86340711e-07,9.75702389e-06,0.000379770605,0.000100318342,0.0480684662,5.08181373e-12,2.07843579e-07,0.000270138676,3.30998754e-08,0.00164369228,7.76382745e-06,0.000384683227,1.27985307e-08,1.86404344e-05,2.87245752e-07,1.71402778e-07,4.03544046e-09,8.14632647e-10,0.000162343526,1.78281672e-11,5.3753979e-12,0.000129080717,1.21865722e-05,3.68429685e-05,3.56587123e-07,1.47134989e-10,1.32179752e-08,3.24793256e-06,4.35567492e-07,5.79390359e-06,1.31056784e-07,6.93035035e-08,1.61443686e-06,0.00246544934,1.85392877e-11,4.35940618e-07,1.67480893e-08,0.0587220961,1.36957504e-05,2.88569704e-07,3.47921759e-06,1.50035401e-09,0.000118958985,1.68727879e-05,3.13086283e-05,0.672390474
0.0172253839,1.71965934,807.971009,0.436754917,0.0163783306,2.46417759e-05,0.000826626576,0.000152220498,3.22392599e-08,1.23756787e-12,0.0012163106,3.79074235e-07,0.00338733088,0.0166386729,0.176324916,9.26681247e-07,1.02770093e-05,0.000384119799,0.000101142743,0.0485327482,5.72035716e-12,2.24102375e-07,0.000273853192,3.56044521e-08,0.00166503612,8.02834164e-06,0.000389610296,1.35496221e-08,1.86224707e-05,2.92499505e-07,1.77916002e-07,4.31481054e-09,8.83057521e-10,0.000165222715,2.02927801e-11,5.80940828e-12,0.000130792655,1.27073396e-05,3.74747184e-05,3.70200159e-07,1.61208351e-10,1.40830313e-08,3.30705589e-06,4.43550025e-07,5.89894179e-06,1.33842662e-07,6.95453292e-08,1.64582165e-06,0.00250392784,1.88969973e-11,4.50454728e-07,1.78552292e-08,0.0585122592,1.42449028e-05,2.9994041e-07,3.52351553e-06,1.51959424e-09,0.000120940314,1.71415548e-05,2.98559986e-05,0.672104682
0.0172262258,1.72862614,811.903219,0.434489362,0.0164303424,2.55143697e-05,0.000834859415,0.000156032772,3.58263611e-08,1.49579567e-12,0.00123056231,4.05025049e-07,0.00343983779,0.0168431904,0.175938065,9.6887155e-07,1.08227235e-05,0.000388502678,0.000101967003,0.0489997711,6.44122527e-12,2.41518986e-07,0.000277608078,3.83058671e-08,0.00168657436,8.29917997e-06,0.000394550402,1.43429854e-08,1.85985855e-05,2.97840748e-07,1.84685338e-07,4.61366937e-09,9.57039333e-10,0.000168145503,2.30870751e-11,6.28105301e-12,0.000132516342,1.32468955e-05,3.81148206e-05,3.84326997e-07,1.76589293e-10,1.49981925e-08,3.36703406e-06,4.51659246e-07,6.00557115e-06,1.36680149e-07,6.9738965e-08,1.6777286e-06,0.00254275849,1.92635437e-11,4.65352188e-07,1.90236119e-08,0.0582996691,1.47663834e-05,3.11699981e-07,3.56835846e-06,1.53929067e-09,0.000122943863,1.74109838e-05,2.83769334e-05,0.671818286
0.0172270676,1.73766197,815.862833,0.43223002,0.0164823416,2.64150765e-05,0.000843127443,0.00015992665,3.97846172e-08,1.78564756e-12,0.00124483534,4.32632714e-07,0.00349299891,0.0170495982,0.175548413,1.01299635e-06,1.13948757e-05,0.000392918751,0.000102790925,0.0494695233,7.22950418e-12,2.60165099e-07,0.000281403583,4.12189096e-08,0.00170830447,8.57638705e-06,0.00039950185,1.51804968e-08,1.85688421e-05,3.0327086e-07,1.91720533e-07,4.93332794e-09,1.03695273e-09,0.0001711124,2.62259947e-11,6.76760026e-12,0.000134251521,1.38057182e-05,3.87632998e-05,3.98985593e-07,1.93361891e-10,1.59657496e-08,3.42787454e-06,4.59896763e-07,6.113808e-06,1.39569342e-07,6.98824002e-08,1.71016405e-06,0.00258193604,1.96123534e-11,4.80637329e-07,2.0255202e-08,0.0580843176,1.52545644e-05,3.23851872e-07,3.61366476e-06,1.55942735e-09,0.000124969479,1.76809076e-05,2.68796612e-05,0.671531311
0.0172279095,1.7467668,819.849776,0.42997707,0.0165343262,2.73447102e-05,0.000851429687,0.000163903059,4.41476701e-08,2.15440668e-12,0.00125912467,4.6198637e-07,0.00354681892,0.0172579016,0.175155957,1.05914424e-06,1.19941266e-05,0.000397367477,0.000103614309,0.0499419927,8.13957806e-12,2.80116081e-07,0.000285239957,4.43594297e-08,0.00173022357,8.86000493e-06,0.000404462897,1.60641405e-08,1.85333144e-05,3.08791326e-07,1.9903175e-07,5.27526534e-09,1.1232416e-09,0.000174123922,2.98004957e-11,7.31860046e-12,0.000135997922,1.43842883e-05,3.94201773e-05,4.14194521e-07,2.1169617e-10,1.69881378e-08,3.48958495e-06,4.68264281e-07,6.22366878e-06,1.42510337e-07,6.99737746e-08,1.74313448e-06,0.00262145486,1.99969715e-11,4.9631426e-07,2.15519662e-08,0.0578661971,1.57039626e-05,3.36398712e-07,3.65934718e-06,1.58006449e-09,0.000127016993,1.79511526e-05,2.53727128e-05,0.671243779
0.0172287513,1.75594058,823.86397,0.427730687,0.0165862943,2.83041069e-05,0.000859765146,0.000167962905,4.89515086e-08,2.57596647e-12,0.0012734252,4.93178301e-07,0.00360130249,0.0174681056,0.174760695,1.10740767e-06,1.26210858e-05,0.000401848267,0.000104436948,0.0504171667,9.14265792e-12,3.01450935e-07,0.000289117449,4.77442253e-08,0.00175232847,9.15007274e-06,0.000409431749,1.69958401e-08,1.84920858e-05,3.14403568e-07,2.06629396e-07,5.64095612e-09,1.21630873e-09,0.000177180593,3.38176717e-11,7.89465614e-12,0.000137755262,1.4983087e-05,4.00854702e-05,4.29972815e-07,2.31674264e-10,1.8067756e-08,3.55217282e-06,4.76763429e-07,6.33516989e-06,1.45503055e-07,7.00112161e-08,1.77664628e-06,0.00266130901,2.03716564e-11,5.12386667e-07,2.29156793e-08,0.0576453007,1.61093566e-05,3.49342173e-07,3.70531373e-06,1.60116819e-09,0.000129086216,1.82215386e-05,2.38647964e-05,0.670955716
0.0172295932,1.76518325,827.905333,0.425491047,0.016638244,2.9294126e-05,0.000868132788,0.00017210708,5.42348118e-08,3.08907092e-12,0.00128773171,5.26304279e-07,0.00365645424,0.0176802152,0.174362627,1.15788328e-06,1.32763107e-05,0.000406360483,0.000105258626,0.0508950324,1.02804104e-11,3.2425261e-07,0.00029303631,5.1391287e-08,0.00177461564,9.44662655e-06,0.000414406566,1.79776306e-08,1.84452495e-05,3.20109117e-07,2.14524312e-07,6.03205216e-09,1.31663037e-09,0.000180282937,3.83615777e-11,8.52847207e-12,0.000139523244,1.56025963e-05,4.07591919e-05,4.46340156e-07,2.53463542e-10,1.92071437e-08,3.61564582e-06,4.85395933e-07,6.44832782e-06,1.48547424e-07,6.99930364e-08,1.81070596e-06,0.00270149224,2.07684356e-11,5.28857964e-07,2.43480841e-08,0.0574216223,1.64659048e-05,3.62683187e-07,3.75146916e-06,1.62277941e-09,0.000131176943,1.84918789e-05,2.23646649e-05,0.670667146
0.0172304351,1.77449476,831.973779,0.423258319,0.0166901734,3.03156506e-05,0.000876531553,0.000176336458,6.00389229e-08,3.66767638e-12,0.00130203891,5.61463564e-07,0.00371227883,0.0178942352,0.173961752,1.21067193e-06,1.39603069e-05,0.000410903442,0.000106079123,0.0513755763,1.15242517e-11,3.48607984e-07,0.00029699679,5.53197214e-08,0.00179708122,9.74969889e-06,0.000419385457,1.9011512e-08,1.8392908e-05,3.25909456e-07,2.22727624e-07,6.45023238e-09,1.42464966e-09,0.000183431487,4.34480592e-11,9.1788712e-12,0.000141301559,1.62432982e-05,4.14413513e-05,4.63316738e-07,2.77162881e-10,2.04088222e-08,3.68001159e-06,4.9416346e-07,6.56315906e-06,1.51643229e-07,6.99175924e-08,1.84531995e-06,0.00274199793,2.11396131e-11,5.45731115e-07,2.58507192e-08,0.0571951567,1.67692599e-05,3.76421872e-07,3.79771614e-06,1.64486217e-09,0.000133288949,1.87619806e-05,2.08809768e-05,0.670378092
0.0172312769,1.78387504,836.069218,0.42103267,0.0167420805,3.13695895e-05,0.000884960354,0.000180651899,6.6408223e-08,4.3735412e-12,0.00131634138,5.98759368e-07,0.00376878084,0.01811017,0.173558068,1.2658791e-06,1.46735317e-05,0.000415476418,0.000106898212,0.0518587846,1.29408946e-11,3.74608201e-07,0.00030099914,5.95500249e-08,0.00181972107,1.00593185e-05,0.000424366486,2.00996381e-08,1.83351735e-05,3.31806214e-07,2.31250943e-07,6.89739656e-09,1.54090205e-09,0.000186626779,4.9196735e-11,9.90259103e-12,0.000143089883,1.69056741e-05,4.21319529e-05,4.80923478e-07,3.029875e-10,2.16754812e-08,3.74527792e-06,5.03067806e-07,6.67968019e-06,1.54790311e-07,6.97834939e-08,1.88049482e-06,0.00278281916,2.15456791e-11,5.63008796e-07,2.74250893e-08,0.0569658994,1.7015676e-05,3.9055779e-07,3.843957e-06,1.66748304e-09,0.000135421991,1.90316442e-05,1.94221581e-05,0.670088579
0.0172321188,1.79332399,840.191555,0.418814265,0.0167939633,3.24568773e-05,0.000893418071,0.000185054253,7.3390054e-08,5.18305627e-12,0.00133063364,6.38298923e-07,0.00382596486,0.0183280239,0.173151577,1.32361481e-06,1.54163985e-05,0.000420078644,0.000107715658,0.0523446431,1.450418e-11,4.02348594e-07,0.00030504361,6.41039694e-08,0.00184253075,1.03755097e-05,0.000429347665,2.12441242e-08,1.82721668e-05,3.37800949e-07,2.40106161e-07,7.37545774e-09,1.66588164e-09,0.000189869355,5.56365599e-11,1.06583572e-11,0.000144887878,1.7590204e-05,4.28309966e-05,4.99181818e-07,3.31059003e-10,2.30097633e-08,3.81145253e-06,5.12110681e-07,6.79790776e-06,1.57988366e-07,6.95894093e-08,1.91623705e-06,0.00282394868,2.19397149e-11,5.80693156e-07,2.90724349e-08,0.0567338464,1.72021033e-05,4.05089838e-07,3.89009499e-06,1.69060589e-09,0.000137575809,1.93006637e-05,1.79962671e-05,0.669798632
0.0172329607,1.80284154,844.340688,0.416603263,0.0168458198,3.35784764e-05,0.000901903553,0.00018954436,8.10351201e-08,6.15158626e-12,0.00134491012,6.80194106e-07,0.00388383547,0.0185478011,0.172742278,1.38399412e-06,1.61892847e-05,0.000424709312,0.000108531219,0.052833137,1.62713007e-11,4.31929042e-07,0.000309130453,6.90049089e-08,0.00186550558,1.06982917e-05,0.000434326963,2.24472548e-08,1.82040176e-05,3.43895343e-07,2.49305657e-07,7.88654703e-09,1.80018811e-09,0.000193159759,6.28883934e-11,1.1488779e-11,0.000146695195,1.82973662e-05,4.35384773e-05,5.18113952e-07,3.61600466e-10,2.44144594e-08,3.87854332e-06,5.21293904e-07,6.9178584e-06,1.61237151e-07,6.93342833e-08,1.95255321e-06,0.00286537892,2.23649202e-11,5.9878599e-07,3.07939132e-08,0.0564989947,1.73262643e-05,4.20016464e-07,3.93603609e-06,1.71428052e-09,0.000139750124,1.95688271e-05,1.66108704e-05,0.669508274
0.0172346444,1.82208138,852.718646,0.41220424,0.0169494463,3.59273524e-05,0.000918953839,0.000198789671,9.84727083e-08,8.54668044e-12,0.00137339843,7.71384647e-07,0.00400164388,0.0189931183,0.171915292,1.51302627e-06,1.78259747e-05,0.000434053139,0.000110155923,0.0538179513,2.03865458e-11,4.96911124e-07,0.000317431613,7.99200374e-08,0.00191193417,1.13636177e-05,0.000444273522,2.50359719e-08,1.80527398e-05,3.56387179e-07,2.68773097e-07,9.01414548e-09,2.09865615e-09,0.000199885276,8.00004871e-11,1.32861579e-11,0.000150336581,1.97808429e-05,4.4978642e-05,5.58063008e-07,4.30554615e-10,2.74428992e-08,4.01548855e-06,5.40085467e-07,7.1629635e-06,1.67885474e-07,6.8638531e-08,2.0269218e-06,0.00294911449,2.32005478e-11,6.36197608e-07,3.44614048e-08,0.0560209152,1.73838381e-05,4.51043603e-07,4.02705746e-06,1.76320272e-09,0.000144159144,2.0101927e-05,1.39822035e-05,0.66892641
0.0172363281,1.8415927,861.201823,0.407837015,0.0170529425,3.84255691e-05,0.00093609993,0.000208393814,1.1923262e-07,1.17846688e-11,0.00140175573,8.73349036e-07,0.00412222915,0.0194461179,0.17107717,1.65408606e-06,1.95863153e-05,0.000443499525,0.00011177005,0.0548130612,2.54980876e-11,5.70516601e-07,0.000325903984,9.25273046e-08,0.00195895784,1.20551635e-05,0.000454187176,2.78856687e-08,1.78827863e-05,3.69294328e-07,2.89760056e-07,1.03007392e-08,2.44143446e-09,0.000206806906,1.01392172e-10,1.53447668e-11,0.000154010437,2.13596451e-05,4.64520513e-05,6.00962283e-07,5.11663519e-10,3.07842974e-08,4.15615469e-06,5.59454525e-07,7.41509147e-06,1.74732852e-07,6.76931561e-08,2.10364024e-06,0.00303394333,2.40834812e-11,6.75234636e-07,3.84306547e-08,0.0555317363,1.71895119e-05,4.83628512e-07,4.11636284e-06,1.81435538e-09,0.000148645599,2.06289616e-05,1.15861078e-05,0.668343168
